news,Assassination,Hijacking,Kidnapping,Barricade Incident,Bombing/Explosion,Armed Assault,Unarmed Assault,Facility/Infrastructure Attack,Unknown
Ministry of Interior MoI Afghanistan Spokesman Najib Danish confirmed on January 21 that seventeen people had been killed and another nine injured by six Taliban militants in the attack on Kabul Intercontinental Hotel in Bagh e Bala area in Kabul the capital of Afghanistan reports Pajhwok Afghan News The death toll included six civilians including one foreigner and of the nine injured six were Policemen However Farid Paikan Deputy Head of Kam Air airlines said that eleven staff members including pilots and guests had been killed in the attack and some were missing Zabihullah Mujahid Taliban ‘spokesman’ informed through an e mail that five Taliban militants had in fact attacked the Hotel at around 10 00pm on January 20 He claimed a large number of foreign security personnel guests and local guests were killed during the assault Mujahid said the attack came to an end at around 11 00am January 21 Telecommunication and Information Technology Director for Farah Province Jamaluddin Pachakhail Afghan Consul General in Pakistan’s Karachi city Abdullah Wahid Poyan and the High Peace Council HPC Spokesman Ahmad Farzan were among those killed in the attack adds Tolo News Also according to Tolo News 43 persons were killed that included eleven Kam Air employees all of whom were foreigners Earlier South Asia Terrorism Portal SATP had reported on January 21 that two persons were killed in the same attack with no outfit claiming the attack,False,False,True,False,False,False,False,False,True
Militants attacked the residence of senior National Conference NC leader and former Minister Abdul Rahim Rather in Badipora village of Budgam District on August 28 morning reports Daily Excelsior The security guards deployed at the residence of Rather repulsed the attack forcing the militants to flee from the spot Rather was not present in the house at the time of the attack and no one was injured in the firing,False,False,False,False,False,False,False,False,True
Two Policemen were killed and three others injured in separate Taliban attacks in unspecified Districts of Ghazni and Paktika Provinces reportsPajhwok Afghan Newson February 19,False,False,False,False,False,False,False,False,True
Three Army personnel were among six people injured in a mine explosion along the Line of Control LoC in Rajouri District on February 7 evening reports Daily Excelsior An Army team was engaged in a security clearance operation along the LoC in the Sundarbani sector when a mine exploded sources said In the blast three Army personnel and three porters were injured They were hospitalised sources added,False,False,False,False,True,False,False,False,False
Nawabad Police Station Chief was killed by unidentified assailants in an unspecified District of Kapisa Province on February 19 reports Pajhwok Afghan News Two assailants were also killed in the retaliatory firing according to a local civilian,False,False,False,False,False,False,False,False,True
Four polling observers were abducted by unknown assailants in Nahr i Shahi District of Balkh Province reports Pajhwok Afghan News on October 21,False,False,True,False,False,False,False,False,False
14 people were killed and at least 60 others wounded in an explosion outside the gate of the Hamid Karzai International Airport in Kabul city shortly after First Vice President General Abdul Rashid Dostum’s convoy left the area on July 22 reports Tolo News The Ministry of Interior has confirmed that report,False,False,False,False,True,False,False,False,False
Two civilians lost their lives and at least six others have been injured due to mine blast in Nangarhar Province reports Bhaktar News on July16,False,False,False,False,True,False,False,False,False
Three militants and one Soldier were killed during an exchange of fire along Pak Afghan border in Mohmand Agency of Federally Administered Tribal Areas FATA on April 26 reports Dawn Inter Services Public Relations ISPR said that a Soldier deployed at a checkpost near Pak Afghan border embraced martyrdom during an exchange of fire with militants who raided the post from across the border Forces deployed at the checkpost effectively responded and killed three terrorists The killed Soldier was identified as Sepoy Farman Ullah 21,False,False,False,False,False,True,False,False,False
CPI Maoist cadre set ablaze a private bus belonging to Tomar Travels between Timmapura and Basaguda in Bijapur District of Chhattisgarh on June 24 reports The Hitavada A group of CPI Maoist cadres stopped the bus on its way to Basaguda and asked the passengers to alight before setting it on fire Police have launched a combing operation to search for the attackers Basaguda Area Committee of CPI Maoist was involved in the incident said Police,False,False,False,False,False,False,True,False,False
Two Frontier Corps FC soldiers were killed and three others injured in an attack on the convoy of the Inspector General IG of FC in the mountainous area of Nag tehsil revenue unit in Washuk District of Balochistan on October 25 reports Dawn IG Major General Saeed Ahmed Nagra and Commandant of Panjgur Scouts Shajeeullah Qadri who was travelling with him remained unhurt in the attack Official sources said that the convoy was going from Panjgur to Khuzdar When it was passing through the mountainous area of Nag tehsil armed people opened fire on it and fled Five FC personnel received bullet injuries and two of them died on the spot The dead FC soldiers were identified as Hawaldar Yahya Uddin and Lance Naik Saifur Rehman Though no group has so far claimed responsibility for the attack the Baloch Liberation Front BLF has been active in the area,False,False,False,False,False,True,False,False,False
Driver of a bus was assassinated by unidentified militants in Ashtar District of Daikundi Province reports Bakhtar News on June 20,False,False,False,False,False,False,False,False,False
Three guards of Malikyar High School were beheaded by Islamic State IS militants and the school set on fire in Khogyani District of Nangarhar Province reports Khaama Press on July 1,False,False,False,False,False,False,False,False,False
