id,is_relevant,target,source,action,action_type,location,date,country,year,news,target_group,action_group,source_group
26909,True,"['Security Force', 'SF']","['Communist Party of India Maoist', 'CPI Maoist']",['fire'],['Armed Assault'],['Kandhamal'],['March 28'],india,2016,An exchange of fire occurred between the Communist Party of India Maoist CPI Maoist and Security Force SF personnel inside the forest near Ladapadar under Gochhapada Police Station limits of Kandhamal District on March 28 reports The Hindu It occurred while personnel of Special Operation Group SOG were involved in an anti Maoist operation in the area The exchange of fire continued for 15 to 20 minutes The Maoists managed to escape from the spot and no injury was reported from either side The security personnel seized goods of day to day use of Maoists from the spot,"['Military', 'Military']",['fire'],"['Communist Party of India Maoist (CPI Maoist)', 'Communist Party of India Maoist (CPI Maoist)']"
26952,True,['AR'],"['Peopleâ€™s Revolutionary Party of Kangleipak', 'PREPAK']","['attack', 'fired']",['Armed Assault'],"['Imphal', 'Manipur']",['March 31'],india,2016,Insurgent group People’s Revolutionary Party of Kangleipak PREPAK on March 31 claimed responsibility for an attack at an AR post near the Manipur capital Imphal on March 30 reports The Sentinel A press release issued by ‘Captain’ Achouba leader of the outfit said they attacked the post of the AR 40 Battalion located at Lilong in Thoubal District about 15 kilometres away from the state capital Imphal AR sources said there was no casualty in the bomb blast at 8 40 p m on March 30 Though the Security Force SF personnel fired at the militants they managed to escape Achouba said a “special force unit of the Red Army” the military wing of PREPAK had carried out the attack as part of the ongoing “war” to reclaim “independence” Such attacks will continue he said,['Military'],"['attack', 'fire']","[nan, 'People Revolutionary Party of Kangleipak (PREPAK)']"
30111,True,"['shopkeeper', 'wife']",['unidentified assailants'],"['injured', 'shot', 'fired']",['Armed Assault'],"['Chandel', 'Moreh']",['October 29'],india,2016,A non local shopkeeper Dharmendra Kumar alias Aju 40 was shot dead by unidentified assailants in Manipur’s border town of Moreh in Chandel District on October 29 night reports Nagaland Post The deceased wife Chanda was also severely injured when suspected militants fired several rounds of guns Police said that two armed persons suspected to be militants coming on a two wheeler fired several rounds at a shop,"['Private Citizens and Property', 'Private Citizens and Property']","['injured', 'shot', 'fire']",['Attackers']
31001,True,['employee'],"['Islamic State', 'unidentified militants', 'IS']","['grenades', 'injured', 'fire']","['Armed Assault', 'Bombing/Explosion']",['Islamabad'],['January 13'],pakistan,2016,An employee of ARY TV channel was injured when unidentified militants hurled hand grenades and opened indiscriminate fire at the office in Islamabad on January 13 reports The News The attackers before fleeing from the scene left pamphlets which said Daesh also known as Islamic State IS claims responsibility for the attack,['Private Citizens and Property'],"['grenade', 'injured', 'fire']","['Islamic State', 'Attackers', 'Islamic State']"
26723,True,"['BSF', 'Border Security Force']","['Communist Party of India Maoist', 'CPI Maoist']","['killed', 'fire', 'wounded']","['Armed Assault', 'Assassination']","['Becha', 'Kanker']",['March 12'],india,2016,Two Border Security Force BSF troopers identified as Vijay Kumar and Rakesh were killed and four others were critically wounded in an encounter with Communist Party of India Maoist CPI Maoist cadres in Becha forests of Kanker District on March 12 reports The Hindu A special operation was launched from Chotibetia BSF camp at 11 45 pm on March 11 by the parties of 170 122 and 165 battalions of the BSF The BSF parties had an exchange of fire with the Maoists at around 2 25 am on March 12 near Becha village,"['Military', 'Military']","['killed', 'fire', 'wounded']","['Communist Party of India Maoist (CPI Maoist)', 'Communist Party of India Maoist (CPI Maoist)']"
31889,True,"['passer', 'IB', 'Intelligence Bureau']",['unidentified militants'],"['killed', 'fire']","['Armed Assault', 'Assassination']",['Tauheedabad'],['August 1'],pakistan,2016,An Intelligence Bureau IB official identified as Usman Gul and a passer by identified as Iftikhar were killed when unidentified militants opened fire at the officer on Wazir Bagh Road in Tauheedabad locality within the limits of Yakatoot Police Station Police Station of provincial capitalPeshawar on August 1 reports The News,"['Private Citizens and Property', 'Government - General', 'Government - General']","['killed', 'fire']",['Attackers']
31951,True,['soldiers'],['unidentified militants'],"['injured', 'fire']",['Armed Assault'],"['Tirah Valley', 'Khyber']",['August 19'],pakistan,2016,Separately two soldiers identified as Ghulam Yasin and Sajid were injured when unidentified militants opened fire from across the border at troops in Jungle area of Tirah Valley in Khyber Agency on August 19 reports The News,['Military'],"['injured', 'fire']",['Attackers']
31965,True,['people'],['grenade'],['injured'],['Bombing/Explosion'],['Awaran'],['August 24'],pakistan,2016,Separately at least 11 people were injured in a hand grenade attack near a mini bus stand in Awaran District on August 24 reports Daily Times,['Private Citizens and Property'],['injured'],['Unknown ']
32185,True,['security personnel'],['unidentified assailants'],"['killed', 'firing']","['Armed Assault', 'Assassination']","['Angor Adda', 'Afghanistan', 'Paktika', 'Birmal']",['October 16'],pakistan,2016,Two security personnel were killed and another one was injured in firing from across the Afghan border in Angor Adda area of South Waziristan Agency in Federally Administered Tribal Areas FATA on October 16 reports Dawn Sources said that unidentified assailants targeted a check post at Angor Adda from the Birmal area in Paktika province of Afghanistan at 9 46am with light and heavy weapons Two security personnel Idrees Khan and Arshad were killed and Naek Saeed was injured The deceased belonged to the 56th Punjab Regiment,['Military'],"['killed', 'fire']",['Attackers']
26401,True,"['Commando Battalion for Resolute Action', 'CoBRA']",['Maoists'],"['exploded', 'bomb']","['Bombing/Explosion', 'NotSpecified']","['Aurangabad', 'Dhabi']",['February 15'],india,2016,A group of Commando Battalion for Resolute Action CoBRA troopers had a miraculous escape when a bomb planted by the Maoists exploded at Dhabi village under Dhibra Police Station limits in Aurangabad District on February 15 reports The Times of India Though there was no casualty locals said the bomb was planted to target the security personnel engaged in anti Maoist drive in the District,"['Military', 'Military']","['exploded', 'bomb']",['Communist Party of India Maoist (CPI Maoist)']
32195,True,['Salahuddin Levies'],['NotSpecified'],['blast'],['Bombing/Explosion'],"['Chaman', 'Killa Abdullah']",['October 19'],pakistan,2016,A blast has occurred near Salahuddin Levies check post in Chaman town in Killa Abdullah District on October 19 reports Daily Times However no loss of life has been reported The explosive material was planted along a roadside,['Military'],['blast'],['Unknown ']
27183,True,['Security Forces'],"['Communist Party of India Maoist', 'CPI Maoist']","['bomb', 'strike', 'blast', 'killed', 'explosion']",['Bombing/Explosion'],"['Koyaliberda', 'Kanker']",['April 17'],india,2016,ThreeCommunist Party of India Maoist CPI Maoist cadres including a ‘Commander’ were killed while planting bomb in Koyaliberda area in Kanker District during the Dandakaranya bandh shut down strike called by the CPI Maoist on April 15 reports The Times of India Kanker Police confirmed the incident on April 17 The bombs were planted by Maoists to target Security Forces who were on patrol to avoid any untoward incident during the bandh Locals who reached the spot on hearing the explosion saw Maoists including a Local Organising Squad Commander LOS Arjun lying in a crater formed due to blast said Kanker Superintendent of Police SP Jitendra Meena Maoists had given a call for Dandakaranya Bandh on April 15 opposing the recent air to ground firing exercise carried out by the Indian Air Force IAF in Bastar region The IAF s Garuda Commandos had conducted a special air to ground firing exercise in Sukma District on April 1 A similar aerial firing practice was carried out in Bijapur in 2015,['Military'],"['bomb', 'strike', 'blast', 'killed', 'exploded']","['Communist Party of India Maoist (CPI Maoist)', 'Communist Party of India Maoist (CPI Maoist)']"
25993,True,"['Security Forces', 'SFs']",['militants'],"['fire', 'fired']",['Armed Assault'],['Pulwama'],['January 19'],india,2016,Around 2 3 militants of Hizb ul Mujahideen HM were trapped in a village in Pulwama District on January 19 after they were surrounded by Security Forces SFs leading to an exchange of fire reports Daily Excelsior Acting on specific information about the presence of 2 3 militants including HM ‘commander’ at Naina village Army’s 55 Rashtriya Rifles RR 183 central Reserve Police Force CRPF and Special Operation Group SOG cordoned off the village As the SFs intensified the searches and fired few shots militants hiding in the area fired indiscriminately at the SFs and tried to break the cordon and run away However reports said that two HM militants Latif Ahmad Dar and Shakir are trapped inside,"['Military', 'Military']","['fire', 'fire']",['Attackers']
